"idx","actual","predicted","prob_X1","prob_diff","misclassified","error_type","validation_type","log_exp","trade","service","recre","product","underdev","downtown","avg_road_w","crosswalk_","curve_sign","seg_count","park_ride","C_DISTRICT","crsh_oddyr","crsh_eveny","crash","lon","lat"
"3500","X0","X1",0.984723448753357,0.984723448753357,TRUE,"False Positive","spatial",0.598550774330256,0.415926412,13.1087581,0,0,0.053984232,1,17.3,1,1,2,1,1,0,0,0,1188864.578,812044.234700001
"3500","X0","X1",0.675423085689545,0.675423085689545,TRUE,"False Positive","temporal",0.598550774330256,0.415926412,13.1087581,0,0,0.053984232,1,17.3,1,1,2,1,1,0,0,0,1188864.578,812044.234700001
"13138","X1","X0",0.252531081438065,0.747468918561935,TRUE,"False Negative","spatial",2.49065334358544,0.08853683,12.43743,0.01227602,0,0.02704337,1,20.8,1,1,1,1,4,0,0,0,1185271,851029.9
"13138","X0","X1",0.90913275629282,0.90913275629282,TRUE,"False Positive","temporal",2.49065334358544,0.08853683,12.43743,0.01227602,0,0.02704337,1,20.8,1,1,1,1,4,0,0,0,1185271,851029.9
"8152","X1","X0",0.0189566761255264,0.981043323874474,TRUE,"False Negative","spatial",2.44132084347552,0.352969003,6.7580599,0,0,0.047813224,1,19.5,1,1,1,1,5,0,2,2,1190841.873,871461.1511
"8152","X0","X1",0.672031104564667,0.672031104564667,TRUE,"False Positive","temporal",2.44132084347552,0.352969003,6.7580599,0,0,0.047813224,1,19.5,1,1,1,1,5,0,2,2,1190841.873,871461.1511
"8153","X1","X0",0.027662318199873,0.972337681800127,TRUE,"False Negative","spatial",2.41311731548099,0.352969003,6.7580599,0,0,0.047813224,1,19.5,1,1,1,1,5,0,2,2,1190841.873,871461.1511
"8153","X0","X1",0.680321753025055,0.680321753025055,TRUE,"False Positive","temporal",2.41311731548099,0.352969003,6.7580599,0,0,0.047813224,1,19.5,1,1,1,1,5,0,2,2,1190841.873,871461.1511
"2890","X1","X0",0.00061904959147796,0.999380950408522,TRUE,"False Negative","spatial",0.303935318890172,0.043950273,58.3232278,0.047195517,0,0.040670835,1,0,1,1,1,1,5,3,0,3,1186235.402,873277.6292
"2890","X1","X0",0.347156822681427,0.652843177318573,TRUE,"False Negative","temporal",0.303935318890172,0.043950273,58.3232278,0.047195517,0,0.040670835,1,0,1,1,1,1,5,3,0,3,1186235.402,873277.6292
"10433","X0","X1",0.788524091243744,0.788524091243744,TRUE,"False Positive","spatial",3.46432701293597,0.06981864,12.39367,0.02916252,0,0.03795958,1,14.8,2,1,2,1,3,0,2,2,1193283,836483.4
"10433","X0","X1",0.863675117492676,0.863675117492676,TRUE,"False Positive","temporal",3.46432701293597,0.06981864,12.39367,0.02916252,0,0.03795958,1,14.8,2,1,2,1,3,0,2,2,1193283,836483.4
"4937","X0","X1",0.72148072719574,0.72148072719574,TRUE,"False Positive","spatial",3.1267582264997,0.07628236,27.4306933,0.007396122,0,0.0562219,1,14.4,2,1,2,1,3,0,0,0,1192915.23,835143.1567
"4937","X0","X1",0.929936699569225,0.929936699569225,TRUE,"False Positive","temporal",3.1267582264997,0.07628236,27.4306933,0.007396122,0,0.0562219,1,14.4,2,1,2,1,3,0,0,0,1192915.23,835143.1567
"2044","X0","X1",0.73559296131134,0.73559296131134,TRUE,"False Positive","spatial",2.63152467948211,0.154017209,8.7063005,0.204750715,0,0.058023858,1,18.1,2,1,2,1,2,0,0,0,1189341.649,830502.8401
"2044","X0","X1",0.911498509347439,0.911498509347439,TRUE,"False Positive","temporal",2.63152467948211,0.154017209,8.7063005,0.204750715,0,0.058023858,1,18.1,2,1,2,1,2,0,0,0,1189341.649,830502.8401
"3848","X1","X0",0.164596527814865,0.835403472185135,TRUE,"False Negative","spatial",2.82176654301528,0.239395282,15.4803,0.013534395,0,0.032327509,1,15.3,2,1,1,1,6,0,0,0,1177454.381,856747.3482
"3848","X0","X1",0.811557471752167,0.811557471752167,TRUE,"False Positive","temporal",2.82176654301528,0.239395282,15.4803,0.013534395,0,0.032327509,1,15.3,2,1,1,1,6,0,0,0,1177454.381,856747.3482
"9709","X0","X1",0.866891026496887,0.866891026496887,TRUE,"False Positive","spatial",3.18473048879171,0.006557582,18.40264,0.01060599,0,0.1274153,1,11.6,1,1,2,1,2,0,0,0,1190856,833503
"9709","X0","X1",0.779537424445152,0.779537424445152,TRUE,"False Positive","temporal",3.18473048879171,0.006557582,18.40264,0.01060599,0,0.1274153,1,11.6,1,1,2,1,2,0,0,0,1190856,833503
"10774","X0","X1",0.857642412185669,0.857642412185669,TRUE,"False Positive","spatial",2.80301663634027,0.05396126,16.1769,0.1043015,0,0.1183985,1,12,1,1,2,1,7,0,0,0,1184490,841254.6
"10774","X0","X1",0.788760155439377,0.788760155439377,TRUE,"False Positive","temporal",2.80301663634027,0.05396126,16.1769,0.1043015,0,0.1183985,1,12,1,1,2,1,7,0,0,0,1184490,841254.6
"13776","X0","X1",0.777199149131775,0.777199149131775,TRUE,"False Positive","spatial",2.66054326163278,0.154347,15.72081,0.01838065,0,0.1531183,1,14,1,1,2,1,7,0,0,0,1186075,840413.2
"13776","X0","X1",0.86875993013382,0.86875993013382,TRUE,"False Positive","temporal",2.66054326163278,0.154347,15.72081,0.01838065,0,0.1531183,1,14,1,1,2,1,7,0,0,0,1186075,840413.2
"457","X0","X1",0.815671741962433,0.815671741962433,TRUE,"False Positive","spatial",4.59825890182104,0.056809719,11.154488,0.023577301,0,0.03108158,2,10,1,1,1,1,7,0,0,0,1183571.478,836863.3677
"457","X0","X1",0.829815566539764,0.829815566539764,TRUE,"False Positive","temporal",4.59825890182104,0.056809719,11.154488,0.023577301,0,0.03108158,2,10,1,1,1,1,7,0,0,0,1183571.478,836863.3677
"5129","X1","X0",0.00487657682970166,0.995123423170298,TRUE,"False Negative","spatial",1.91985866876077,0,65.24395,0.001870747,0,0.194302,1,10.4,1,1,1,1,4,0,1,1,1195216,849808.199999999
"12685","X1","X0",0.00487657682970166,0.995123423170298,TRUE,"False Negative","spatial",1.92864702439209,0,65.24395,0.001870747,0,0.194302,1,10.4,1,1,1,1,4,0,1,1,1195216,849808.199999999
"5129","X0","X1",0.649881988763809,0.649881988763809,TRUE,"False Positive","temporal",1.91985866876077,0,65.24395,0.001870747,0,0.194302,1,10.4,1,1,1,1,4,0,1,1,1195216,849808.199999999
"12685","X0","X1",0.649881988763809,0.649881988763809,TRUE,"False Positive","temporal",1.92864702439209,0,65.24395,0.001870747,0,0.194302,1,10.4,1,1,1,1,4,0,1,1,1195216,849808.199999999
"5314","X0","X1",0.806909620761871,0.806909620761871,TRUE,"False Positive","spatial",2.81271350346677,0.04979567,17.55365,0.07632553,0,0.1327525,1,14.9,2,1,2,1,2,0,0,0,1202051,803589.4
"5314","X0","X1",0.837195947766304,0.837195947766304,TRUE,"False Positive","temporal",2.81271350346677,0.04979567,17.55365,0.07632553,0,0.1327525,1,14.9,2,1,2,1,2,0,0,0,1202051,803589.4
"5255","X0","X1",0.828334093093872,0.828334093093872,TRUE,"False Positive","spatial",3.05299302168237,0.193577519,17.6036196,0.050919674,0,0.176808853,1,31.9,1,2,2,1,7,0,1,1,1188074.315,841213.9256
"5255","X0","X1",0.815557286143303,0.815557286143303,TRUE,"False Positive","temporal",3.05299302168237,0.193577519,17.6036196,0.050919674,0,0.176808853,1,31.9,1,2,2,1,7,0,1,1,1188074.315,841213.9256
"10777","X0","X1",0.865705192089081,0.865705192089081,TRUE,"False Positive","spatial",2.46027522220698,0.09265625,11.55021,0.04790638,0,0.1396071,1,12.4,1,1,2,1,7,0,0,0,1185455,841226.5
"10777","X0","X1",0.777550265192986,0.777550265192986,TRUE,"False Positive","temporal",2.46027522220698,0.09265625,11.55021,0.04790638,0,0.1396071,1,12.4,1,1,2,1,7,0,0,0,1185455,841226.5
"9845","X1","X0",0.149045526981354,0.850954473018646,TRUE,"False Negative","spatial",3.0420815158117,0.2201128,9.053048,0,0,0.05540469,1,11.5,1,1,1,1,4,0,0,0,1196433,855062
"9845","X0","X1",0.791493326425552,0.791493326425552,TRUE,"False Positive","temporal",3.0420815158117,0.2201128,9.053048,0,0,0.05540469,1,11.5,1,1,1,1,4,0,0,0,1196433,855062
"13239","X0","X1",0.762990415096283,0.762990415096283,TRUE,"False Positive","spatial",4.34998979969157,0.03110822,34.17831,0.03296257,0,0.07003389,1,16.2,2,1,2,1,3,0,1,1,1190637,835149.3
"13239","X0","X1",0.879376485943794,0.879376485943794,TRUE,"False Positive","temporal",4.34998979969157,0.03110822,34.17831,0.03296257,0,0.07003389,1,16.2,2,1,2,1,3,0,1,1,1190637,835149.3
"4561","X0","X1",0.723833620548248,0.723833620548248,TRUE,"False Positive","spatial",2.65515314235669,0.225246863,16.352245,0.060887462,0,0.106626139,1,37.5,1,1,2,1,7,0,3,3,1187054.76,840875.3202
"4561","X0","X1",0.918324656784534,0.918324656784534,TRUE,"False Positive","temporal",2.65515314235669,0.225246863,16.352245,0.060887462,0,0.106626139,1,37.5,1,1,2,1,7,0,3,3,1187054.76,840875.3202
"6122","X1","X0",0.0108627490699291,0.989137250930071,TRUE,"False Negative","spatial",2.37126818431809,0.007451607,45.25341,0.05974307,0,0.005214592,1,12,2,1,2,1,5,0,0,0,1188533,868219.9
"6122","X0","X1",0.651881843805313,0.651881843805313,TRUE,"False Positive","temporal",2.37126818431809,0.007451607,45.25341,0.05974307,0,0.005214592,1,12,2,1,2,1,5,0,0,0,1188533,868219.9
"3528","X0","X1",0.948741018772125,0.948741018772125,TRUE,"False Positive","spatial",1.49477481131624,0.097763728,19.7481464,0,0,0.052692019,1,18.9,1,1,1,1,1,0,0,0,1190737.868,809448.8895
"3528","X0","X1",0.691189497709274,0.691189497709274,TRUE,"False Positive","temporal",1.49477481131624,0.097763728,19.7481464,0,0,0.052692019,1,18.9,1,1,1,1,1,0,0,0,1190737.868,809448.8895
"13638","X0","X1",0.760426878929138,0.760426878929138,TRUE,"False Positive","spatial",1.53058672020129,0,1.222244,0,0,0.3970229,1,16.5,1,1,1,1,2,2,3,5,1197320,818162.5
"13638","X1","X0",0.122234344482422,0.877765655517578,TRUE,"False Negative","temporal",1.53058672020129,0,1.222244,0,0,0.3970229,1,16.5,1,1,1,1,2,2,3,5,1197320,818162.5
"13792","X0","X1",0.740481615066528,0.740481615066528,TRUE,"False Positive","spatial",2.77869164385864,0.1491441,22.00146,0.04562421,0,0.09358027,1,15.6,1,1,2,1,7,0,1,1,1187004,839107.8
"13792","X0","X1",0.89709883928299,0.89709883928299,TRUE,"False Positive","temporal",2.77869164385864,0.1491441,22.00146,0.04562421,0,0.09358027,1,15.6,1,1,2,1,7,0,1,1,1187004,839107.8
"6866","X0","X1",0.941185235977173,0.941185235977173,TRUE,"False Positive","spatial",1.0610826251217,0.2052681,14.91205,0.008293149,0,0.02365899,1,11.2,1,2,2,1,1,0,0,0,1187545,826834
"6866","X0","X1",0.696331799030304,0.696331799030304,TRUE,"False Positive","temporal",1.0610826251217,0.2052681,14.91205,0.008293149,0,0.02365899,1,11.2,1,2,2,1,1,0,0,0,1187545,826834
"6906","X0","X1",0.882390797138214,0.882390797138214,TRUE,"False Positive","spatial",1.242356633976,0.2500857,27.17102,0,0,0.03045246,1,18.9,2,1,2,1,1,0,1,1,1188759,824509.1
"6906","X0","X1",0.75486758351326,0.75486758351326,TRUE,"False Positive","temporal",1.242356633976,0.2500857,27.17102,0,0,0.03045246,1,18.9,2,1,2,1,1,0,1,1,1188759,824509.1
"7835","X0","X1",0.773011088371277,0.773011088371277,TRUE,"False Positive","spatial",3.42585703369841,0.06641852,5.01874,0.003250518,0,0.03746488,1,9.6,1,1,2,1,3,0,0,0,1191856,839824
"7835","X0","X1",0.863507643342018,0.863507643342018,TRUE,"False Positive","temporal",3.42585703369841,0.06641852,5.01874,0.003250518,0,0.03746488,1,9.6,1,1,2,1,3,0,0,0,1191856,839824
"12413","X1","X0",0.13826809823513,0.86173190176487,TRUE,"False Negative","spatial",2.03934439727875,0.2263274,11.69638,0.0512214,0,0.04857539,1,12.2,1,1,2,1,6,0,0,0,1178727,856350.7
"12414","X1","X0",0.13826809823513,0.86173190176487,TRUE,"False Negative","spatial",2.02587973238001,0.2263274,11.69638,0.0512214,0,0.04857539,1,12.2,1,1,2,1,6,0,0,0,1178727,856350.7
"12413","X0","X1",0.773796066641808,0.773796066641808,TRUE,"False Positive","temporal",2.03934439727875,0.2263274,11.69638,0.0512214,0,0.04857539,1,12.2,1,1,2,1,6,0,0,0,1178727,856350.7
"12414","X0","X1",0.773796066641808,0.773796066641808,TRUE,"False Positive","temporal",2.02587973238001,0.2263274,11.69638,0.0512214,0,0.04857539,1,12.2,1,1,2,1,6,0,0,0,1178727,856350.7
"3918","X0","X1",0.94051718711853,0.94051718711853,TRUE,"False Positive","spatial",2.04702644974599,0.108679997,2.6906741,0.080949837,0,0.033785593,1,18,1,1,2,1,7,0,0,0,1175839.327,847845.1901
"3918","X0","X1",0.694595009088516,0.694595009088516,TRUE,"False Positive","temporal",2.04702644974599,0.108679997,2.6906741,0.080949837,0,0.033785593,1,18,1,1,2,1,7,0,0,0,1175839.327,847845.1901
"5203","X1","X0",0.105727806687355,0.894272193312645,TRUE,"False Negative","spatial",1.52287341270688,0.1129021,8.302092,0.01251399,0,0.02354455,1,12.4,1,1,2,1,5,0,0,0,1186861,870253.2
"5203","X0","X1",0.740669906139374,0.740669906139374,TRUE,"False Positive","temporal",1.52287341270688,0.1129021,8.302092,0.01251399,0,0.02354455,1,12.4,1,1,2,1,5,0,0,0,1186861,870253.2
"7807","X1","X0",0.0108627490699291,0.989137250930071,TRUE,"False Negative","spatial",2.3804521030122,0.007451607,45.25341,0.05974307,0,0.005214592,1,12,2,1,2,1,5,0,0,0,1188533,868219.9
"7807","X0","X1",0.645722627639771,0.645722627639771,TRUE,"False Positive","temporal",2.3804521030122,0.007451607,45.25341,0.05974307,0,0.005214592,1,12,2,1,2,1,5,0,0,0,1188533,868219.9
"184","X1","X0",0.0416053496301174,0.958394650369883,TRUE,"False Negative","spatial",2.79909322418692,0.036564567,3.2584064,0.037072797,0,0.011523782,1,29.2,1,2,3,1,4,1,0,1,1185488.653,854623.2091
"184","X1","X0",0.323718965053558,0.676281034946442,TRUE,"False Negative","temporal",2.79909322418692,0.036564567,3.2584064,0.037072797,0,0.011523782,1,29.2,1,2,3,1,4,1,0,1,1185488.653,854623.2091
"3839","X1","X0",0.242913842201233,0.757086157798767,TRUE,"False Negative","spatial",3.22143680164216,0.116545315,12.5838873,0.011918657,0,0.034892889,1,17.2,1,1,2,1,6,0,2,2,1176680.133,857769.6885
"3839","X0","X1",0.877435095608234,0.877435095608234,TRUE,"False Positive","temporal",3.22143680164216,0.116545315,12.5838873,0.011918657,0,0.034892889,1,17.2,1,1,2,1,6,0,2,2,1176680.133,857769.6885
"12594","X0","X1",0.886508226394653,0.886508226394653,TRUE,"False Positive","spatial",3.89972162064185,0.107155941,14.8828846,0.019316062,0,0.102729308,1,4.2,1,1,1,1,7,0,0,0,1188508.605,837014.4163
"12594","X0","X1",0.747238159179688,0.747238159179688,TRUE,"False Positive","temporal",3.89972162064185,0.107155941,14.8828846,0.019316062,0,0.102729308,1,4.2,1,1,1,1,7,0,0,0,1188508.605,837014.4163
"13915","X0","X1",0.728129088878632,0.728129088878632,TRUE,"False Positive","spatial",2.92142625243906,0.1679412,20.23032,0.02471213,0,0.09359237,1,16,1,1,2,1,7,0,1,1,1188367,839480.4
"13915","X0","X1",0.905495509505272,0.905495509505272,TRUE,"False Positive","temporal",2.92142625243906,0.1679412,20.23032,0.02471213,0,0.09359237,1,16,1,1,2,1,7,0,1,1,1188367,839480.4
"12744","X0","X1",0.777853667736053,0.777853667736053,TRUE,"False Positive","spatial",3.88373713986737,0.13197582,9.3703864,0.126219722,0,0.105762492,1,9.5,2,1,2,1,2,0,1,1,1189479.208,830953.5812
"12744","X0","X1",0.855149835348129,0.855149835348129,TRUE,"False Positive","temporal",3.88373713986737,0.13197582,9.3703864,0.126219722,0,0.105762492,1,9.5,2,1,2,1,2,0,1,1,1189479.208,830953.5812
"4592","X0","X1",0.823866009712219,0.823866009712219,TRUE,"False Positive","spatial",1.76302349681005,0.133337698,12.8481216,0.02469432,0,0.149418315,1,9.5,1,1,2,1,7,0,1,1,1185783.504,840904.6323
"4592","X0","X1",0.808938190340996,0.808938190340996,TRUE,"False Positive","temporal",1.76302349681005,0.133337698,12.8481216,0.02469432,0,0.149418315,1,9.5,1,1,2,1,7,0,1,1,1185783.504,840904.6323
"7306","X1","X0",0.0844791755080223,0.915520824491978,TRUE,"False Negative","spatial",2.47024012359891,0.2624269,14.61346,0.005094624,0,0.0413271,1,24.5,2,1,2,1,6,0,0,0,1177444,856322.5
"7306","X0","X1",0.71710866689682,0.71710866689682,TRUE,"False Positive","temporal",2.47024012359891,0.2624269,14.61346,0.005094624,0,0.0413271,1,24.5,2,1,2,1,6,0,0,0,1177444,856322.5
"509","X0","X1",0.770804882049561,0.770804882049561,TRUE,"False Positive","spatial",2.39162343656275,0.154017209,8.7063005,0.204750715,0,0.058023858,1,18.1,1,1,1,1,2,0,0,0,1189341.649,830502.8401
"509","X0","X1",0.861800163984299,0.861800163984299,TRUE,"False Positive","temporal",2.39162343656275,0.154017209,8.7063005,0.204750715,0,0.058023858,1,18.1,1,1,1,1,2,0,0,0,1189341.649,830502.8401
"8390","X1","X0",0.154163807630539,0.845836192369461,TRUE,"False Negative","spatial",2.1596030056105,0.2136642,10.71124,0.05007965,0,0.03541233,1,12.2,1,1,2,1,6,0,1,1,1178780,856618.7
"8391","X1","X0",0.154163807630539,0.845836192369461,TRUE,"False Negative","spatial",2.18304981501534,0.2136642,10.71124,0.05007965,0,0.03541233,1,12.2,1,1,2,1,6,0,1,1,1178780,856618.7
"8390","X0","X1",0.785192996263504,0.785192996263504,TRUE,"False Positive","temporal",2.1596030056105,0.2136642,10.71124,0.05007965,0,0.03541233,1,12.2,1,1,2,1,6,0,1,1,1178780,856618.7
"8391","X0","X1",0.785192996263504,0.785192996263504,TRUE,"False Positive","temporal",2.18304981501534,0.2136642,10.71124,0.05007965,0,0.03541233,1,12.2,1,1,2,1,6,0,1,1,1178780,856618.7
"1054","X0","X1",0.967878758907318,0.967878758907318,TRUE,"False Positive","spatial",0.760816607668825,0.103121054,17.0967482,0,0,0.038776677,1,28.6,1,1,1,1,1,0,1,1,1190502.091,809735.2949
"1054","X0","X1",0.66310903429985,0.66310903429985,TRUE,"False Positive","temporal",0.760816607668825,0.103121054,17.0967482,0,0,0.038776677,1,28.6,1,1,1,1,1,0,1,1,1190502.091,809735.2949
"13998","X1","X0",0.190636530518532,0.809363469481468,TRUE,"False Negative","spatial",3.01062677160028,0.229238047,6.184305,0,0,0.072790298,1,19.9,1,1,1,1,5,0,2,2,1191503.555,872084.0788
"13998","X0","X1",0.821324601769447,0.821324601769447,TRUE,"False Positive","temporal",3.01062677160028,0.229238047,6.184305,0,0,0.072790298,1,19.9,1,1,1,1,5,0,2,2,1191503.555,872084.0788
"3840","X1","X0",0.275455087423325,0.724544912576675,TRUE,"False Negative","spatial",3.40479500457818,0.085415176,10.2908499,0.010487886,0,0.027487008,1,15.7,1,1,2,1,6,0,0,0,1176686.971,858035.5478
"3840","X0","X1",0.90595468878746,0.90595468878746,TRUE,"False Positive","temporal",3.40479500457818,0.085415176,10.2908499,0.010487886,0,0.027487008,1,15.7,1,1,2,1,6,0,0,0,1176686.971,858035.5478
"11812","X0","X1",0.828794777393341,0.828794777393341,TRUE,"False Positive","spatial",2.93512300367865,0.02478225,28.43856,0.001820743,0,0.1135126,1,8.5,1,1,2,1,2,0,0,0,1191582,833709.2
"11812","X0","X1",0.801659300923347,0.801659300923347,TRUE,"False Positive","temporal",2.93512300367865,0.02478225,28.43856,0.001820743,0,0.1135126,1,8.5,1,1,2,1,2,0,0,0,1191582,833709.2
"11805","X0","X1",0.80083429813385,0.80083429813385,TRUE,"False Positive","spatial",3.21979932207348,0.125464612,11.2628572,0.00982789,0,0.034936876,1,9.8,1,1,1,1,3,0,0,0,1190683.41,837795.6138
"11805","X0","X1",0.829430565237999,0.829430565237999,TRUE,"False Positive","temporal",3.21979932207348,0.125464612,11.2628572,0.00982789,0,0.034936876,1,9.8,1,1,1,1,3,0,0,0,1190683.41,837795.6138
"9112","X0","X1",0.98191636800766,0.98191636800766,TRUE,"False Positive","spatial",0.742244785365347,0.103121054,17.0967482,0,0,0.038776677,1,28.6,1,1,2,1,1,0,1,1,1190502.091,809735.2949
"9112","X0","X1",0.646743893623352,0.646743893623352,TRUE,"False Positive","temporal",0.742244785365347,0.103121054,17.0967482,0,0,0.038776677,1,28.6,1,1,2,1,1,0,1,1,1190502.091,809735.2949
"8362","X1","X0",0.146183788776398,0.853816211223602,TRUE,"False Negative","spatial",1.33198177873117,0.2668139,14.22225,0.01046052,0,0.06563867,1,15.3,1,1,2,1,6,0,0,0,1178122,855624.7
"8362","X0","X1",0.774619936943054,0.774619936943054,TRUE,"False Positive","temporal",1.33198177873117,0.2668139,14.22225,0.01046052,0,0.06563867,1,15.3,1,1,2,1,6,0,0,0,1178122,855624.7
"2805","X1","X0",0.14638315141201,0.85361684858799,TRUE,"False Negative","spatial",2.11669365283692,0.148146125,9.1156537,0.00212785,0,0.018276422,1,10,1,1,2,1,6,0,0,0,1182797.493,864797.3919
"2805","X0","X1",0.774227157235146,0.774227157235146,TRUE,"False Positive","temporal",2.11669365283692,0.148146125,9.1156537,0.00212785,0,0.018276422,1,10,1,1,2,1,6,0,0,0,1182797.493,864797.3919
"12593","X0","X1",0.886508226394653,0.886508226394653,TRUE,"False Positive","spatial",3.87781160051061,0.107155941,14.8828846,0.019316062,0,0.102729308,1,4.2,1,1,1,1,7,0,0,0,1188508.605,837014.4163
"12593","X0","X1",0.740019768476486,0.740019768476486,TRUE,"False Positive","temporal",3.87781160051061,0.107155941,14.8828846,0.019316062,0,0.102729308,1,4.2,1,1,1,1,7,0,0,0,1188508.605,837014.4163
"9342","X0","X1",0.914610803127289,0.914610803127289,TRUE,"False Positive","spatial",0.89102753641848,0.2435272,17.62552,0,0,0.03571615,1,14.9,1,1,2,1,1,0,0,0,1188651,815144.9
"9342","X0","X1",0.710425108671188,0.710425108671188,TRUE,"False Positive","temporal",0.89102753641848,0.2435272,17.62552,0,0,0.03571615,1,14.9,1,1,2,1,1,0,0,0,1188651,815144.9
"7136","X0","X1",0.848294019699097,0.848294019699097,TRUE,"False Positive","spatial",1.97857506350664,0.01670399,18.04606,0.160041,0,0.1082786,1,23.9,2,1,2,1,2,0,0,0,1194744,817551.4
